metadata_source,query_ids,best_query_rank,openalex_id,doi,title,abstract,publication_date,year,type,venue,publisher,authors,cited_by_count,landing_url,open_pdf_url,is_oa,dedup_key,screen_status,relevance_score,core_perovskite_pv,has_stability_terms,has_curve_time_terms,has_nonmonotonic_terms,has_clustering_terms,is_review_title,doi_url
OpenAlex,oa_light_soaking_recovery;oa_operational_stability;oa_outdoor_diurnal;oa_reversible_degradation,4,https://openalex.org/W4404717963,10.1002/aenm.202403844,Seasonal Effects on Outdoor Stability of Perovskite Solar Cells,"Abstract The critical challenge for the commercialization of perovskite solar cells (PSCs) is their operational stability. PSCs’ outdoor operation exposes the cells to a combination of stress factors that are difficult to reproduce by indoor testing due to diurnal and seasonal variations. This highlights the need for outdoor testing under operational conditions. The effect of climate conditions on outdoor operational lifetime/ degradation of n‐i‐p PSCs is systematically studied herein. Their lifetime indicators are determined in different seasons, and correlated with the outdoor irradiance and temperatures measured simultaneously. Based on this outdoor measurement analysis and indoor light cycling stability tests, it is suggested that ambient temperatures induce a more significant effect than the irradiance on the PSC's lifetime/ degradation . The study also suggests different roles played by the temperatures during the diurnal light versus dark periods: the day/ light time maximum temperatures have a more significant effect on the long‐term degradation. In contrast, minimum temperatures during the night/ dark cycles significantly affected the diurnal reversible degradation and the initial fast degradation. The results show that the commonly used lifetime indicators T80 and T50 are climate‐dependent, and their use for comparative purposes is valid only if measured in similar climatic conditions.",2024-11-26,2024,article,Advanced Energy Materials,,Ritesh Kant Gupta; Kishore Kumar Devarepally; Vediappan Sudhakar; Johannes M. Beckedahl; Antonio Abate; Eugene A. Katz; Iris Visoly‐Fisher,17,https://doi.org/10.1002/aenm.202403844,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202403844,True,doi:10.1002/aenm.202403844,A_curve_likely_original,30,True,True,True,True,False,False,https://doi.org/10.1002/aenm.202403844
OpenAlex,oa_operational_stability,167,https://openalex.org/W4404657037,10.1002/smll.202410601,The Molecular Additive N‐Acetyl‐L‐Phenylalanine Delays the Crystallization and Suppresses the Phase Impurity for Achieving Triple‐Cation Perovskite Solar Cells with Efficiency Over 25%,"Abstract The crystallization process plays an important role in the formation of high‐quality perovskite film for achieving efficient perovskite solar cells (PSCs), especially in the formation of mixed‐cation perovskite film, as there are normally more phase impurities than in pure CH(NH 2 ) 2 PbI 3 (FAPbI 3 ) film. Herein, a molecular additive strategy, i.e., introducing non‐planar molecule N‐acetyl‐L‐phenylalanine (APO) into the lead iodide (PbI 2 ) precursor solution, is proposed to modulate crystallization kinetics and inhibit the generation of phase impurities of metastable pretreated perovskite film. The delayed crystallization process promotes a sufficient reaction between organic salts solution and inorganic Pb‐I framework, and perovskite phase decomposition is prevented by forming strong hydrogen bonds between ─NH and I, resulting in the formation of uniform film with large‐size crystal grains and high‐purity crystalline phase. Ultimately, the target PSC devices achieve an impressive power conversion efficiency (PCE) of 25.05%, which is among the highest values of triple‐cation (FAMACs) PSCs. Meanwhile, PSC modules with 10.8 cm 2 obtain a PCE of 20.35%. Furthermore, the unencapsulated PSCs retain 94% of the initial efficiency after 40 days of storage under ambient conditions with 20% RH and also yield superior operational stability under light soaking at maximum power point tracking (MPPT) in nitrogen (N 2 ) atmosphere.",2024-11-24,2024,article,Small,,Yang Ding; Siyuan Lu; Jianhui Chang; Erming Feng; Hengyue Li; Caoyu Long; Yingguo Yang; Chenyi Yi; Zijian Zheng; Liming Ding; Junliang Yang,17,https://doi.org/10.1002/smll.202410601,,False,doi:10.1002/smll.202410601,A_curve_likely_original,30,True,True,True,True,False,False,https://doi.org/10.1002/smll.202410601
Crossref,cr_outdoor_diurnal;cr_reversible_degradation,31,,10.1002/solr.202100028,Photovoltaic Recovery of All Printable Mesoporous‐Carbon‐based Perovskite Solar Cells,"Lead halide perovskites attract much attention in recent years as a realistic solution for efficient and low‐cost solar cells. One of the interesting solar cell structures is the fully mesoporous‐carbon‐based perovskite solar cells. The mesoporous layers can be fabricated entirely by screen printing with the potential for upscaling. Herein, the two‐step deposition of perovskite in mesoporous‐carbon‐based perovskite solar cells is studied. The influence of the dipping time on the photovoltaic parameters is investigated using charge extraction and intensity‐modulated photovoltage spectroscopy (IMVS) measurements. A power conversion efficiency of 15% is observed for cells fabricated using two‐step deposition which is one of the highest reported for this solar cell structure. Stability characterizations at maximum power point (MPP) tracking show degradation with time, however a complete recovery of the devices in the dark is revealed. Analyzing the mechanism for this shows that the perovskite's unit cell shrinks during the recovery process due to internal stress relief. This interesting phenomenon opens the possibility to optimize the stability of these solar cells for commercial applications.",2021-03,2021,journal-article,Solar RRL,Wiley,Stav Alon; Maayan Sohmer; Chandra Shakher Pathak; Iris Visoly‐Fisher; Lioz Etgar,15,https://doi.org/10.1002/solr.202100028,,False,doi:10.1002/solr.202100028,A_curve_likely_original,30,True,True,True,True,False,False,https://doi.org/10.1002/solr.202100028
OpenAlex,oa_pce_time_curve,1,https://openalex.org/W2301656337,10.1039/c5ee03874j,"Cesium-containing triple cation perovskite solar cells: improved stability, reproducibility and high efficiency","Today's best perovskite solar cells use a mixture of formamidinium and methylammonium as the monovalent cations. With the addition of inorganic cesium, the resulting triple cation perovskite compositions are thermally more stable, contain less phase impurities and are less sensitive to processing conditions. This enables more reproducible device performances to reach a stabilized power output of 21.1% and ∼18% after 250 hours under operational conditions. These properties are key for the industrialization of perovskite photovoltaics.",2016-01-01,2016,article,Energy & Environmental Science,,Michael Saliba; Taisuke Matsui; Ji-Youn Seo; Konrad Domanski; Juan‐Pablo Correa‐Baena; Mohammad Khaja Nazeeruddin; Shaik M. Zakeeruddin; Wolfgang Tress; Antonio Abate; Anders Hagfeldt; Michaël Grätzel,5415,https://doi.org/10.1039/c5ee03874j,https://pubs.rsc.org/en/content/articlepdf/2016/ee/c5ee03874j,True,doi:10.1039/c5ee03874j,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1039/c5ee03874j
OpenAlex,oa_pce_time_curve,2,https://openalex.org/W2527042386,10.1126/science.aah5557,Incorporation of rubidium cations into perovskite solar cells improves photovoltaic performance,"Improving the stability of perovskite solar cells Inorganic-organic perovskite solar cells have poor long-term stability because ultraviolet light and humidity degrade these materials. Bella et al. show that coating the cells with a water-proof fluorinated polymer that contains pigments to absorb ultraviolet light and re-emit it in the visible range can boost cell efficiency and limit photodegradation. The performance and stability of inorganic-organic perovskite solar cells are also limited by the size of the cations required for forming a correct lattice. Saliba et al. show that the rubidium cation, which is too small to form a perovskite by itself, can form a lattice with cesium and organic cations. Solar cells based on these materials have efficiencies exceeding 20% for over 500 hours if given environmental protection by a polymer coating. Science , this issue pp. 203 and 206",2016-09-29,2016,article,Science,,Michael Saliba; Taisuke Matsui; Konrad Domanski; Ji‐Youn Seo; Amita Ummadisingu; Shaik M. Zakeeruddin; Juan‐Pablo Correa‐Baena; Wolfgang Tress; Antonio Abate; Anders Hagfeldt; Michaël Grätzel,3692,https://doi.org/10.1126/science.aah5557,,True,doi:10.1126/science.aah5557,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.aah5557
OpenAlex,oa_pce_time_curve,23,https://openalex.org/W4387770902,10.1126/science.ade9637,Stabilized hole-selective layer for high-performance inverted p-i-n perovskite solar cells,"P-i-n geometry perovskite solar cells (PSCs) offer simplified fabrication, greater amenability to charge extraction layers, and low-temperature processing over n-i-p counterparts. Self-assembled monolayers (SAMs) can enhance the performance of p-i-n PSCs but ultrathin SAMs can be thermally unstable. We report a thermally robust hole-selective layer comprised of nickel oxide (NiO x ) nanoparticle film with a surface-anchored (4-(3,11-dimethoxy-7H-dibenzo[c,g]carbazol-7-yl)butyl)phosphonic acid (MeO-4PADBC) SAM that can improve and stabilize the NiO x /perovskite interface. The energetic alignment and favorable contact and binding between NiO x /MeO-4PADBC and perovskite reduced the voltage deficit of PSCs with various perovskite compositions and led to strong interface toughening effects under thermal stress. The resulting 1.53–electron-volt devices achieved 25.6% certified power conversion efficiency and maintained >90% of their initial efficiency after continuously operating at 65 degrees Celsius for 1200 hours under 1-sun illumination.",2023-10-19,2023,article,Science,,Zhen Li; Xianglang Sun; Xiaopeng Zheng; Bo Li; Danpeng Gao; Shoufeng Zhang; Xin Wu; Shuai Li; Jianqiu Gong; Joseph M. Luther; Zhong’an Li; Zonglong Zhu,831,https://doi.org/10.1126/science.ade9637,,True,doi:10.1126/science.ade9637,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.ade9637
OpenAlex,oa_pce_time_curve,11,https://openalex.org/W2782219842,10.1038/s41560-017-0067-y,"Tailored interfaces of unencapsulated perovskite solar cells for >1,000 hour operational stability",,2018-01-04,2018,article,Nature Energy,,Jeffrey A. Christians; Philip Schulz; Jonathan S. Tinkham; Tracy H. Schloemer; Steven P. Harvey; Bertrand J. Tremolet de Villers; Alan Sellinger; Joseph J. Berry; Joseph M. Luther,826,https://doi.org/10.1038/s41560-017-0067-y,,True,doi:10.1038/s41560-017-0067-y,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1038/s41560-017-0067-y
OpenAlex,oa_operational_stability,2,https://openalex.org/W4388726580,10.1126/science.adk1633,Bimolecularly passivated interface enables efficient and stable inverted perovskite solar cells,"Compared with the n-i-p structure, inverted (p-i-n) perovskite solar cells (PSCs) promise increased operating stability, but these photovoltaic cells often exhibit lower power conversion efficiencies (PCEs) because of nonradiative recombination losses, particularly at the perovskite/C 60 interface. We passivated surface defects and enabled reflection of minority carriers from the interface into the bulk using two types of functional molecules. We used sulfur-modified methylthio molecules to passivate surface defects and suppress recombination through strong coordination and hydrogen bonding, along with diammonium molecules to repel minority carriers and reduce contact-induced interface recombination achieved through field-effect passivation. This approach led to a fivefold longer carrier lifetime and one-third the photoluminescence quantum yield loss and enabled a certified quasi-steady-state PCE of 25.1% for inverted PSCs with stable operation at 65°C for >2000 hours in ambient air. We also fabricated monolithic all-perovskite tandem solar cells with 28.1% PCE.",2023-11-16,2023,article,Science,,Cheng Liu; Yi Yang; Hao Chen; Jian Xu; Ao Liu; Abdulaziz S. R. Bati; Huihui Zhu; Luke Grater; Shreyash Hadke; Chuying Huang; Vinod K. Sangwan; Tong Cai; Donghoon Shin; Lin X. Chen; Mark C. Hersam; Chad A. Mirkin; Bin Chen; Mercouri G. Kanatzidis; Edward H. Sargent,735,https://doi.org/10.1126/science.adk1633,,True,doi:10.1126/science.adk1633,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.adk1633
OpenAlex,oa_curve_clustering;oa_pce_time_curve,5,https://openalex.org/W2948992934,10.1126/sciadv.aaw2543,Ultrahydrophobic 3D/2D fluoroarene bilayer-based water-resistant perovskite solar cells with efficiencies exceeding 22%,"perovskite layer using pentafluorophenylethylammonium (FEA) as a fluoroarene cation inserted between the 3D light-harvesting perovskite film and the hole-transporting material (HTM). The perfluorinated benzene moiety confers an ultrahydrophobic character to the spacer layer, protecting the perovskite light-harvesting material from ambient moisture while mitigating ionic diffusion in the device. Unsealed 3D/2D PSCs retain 90% of their efficiency during photovoltaic operation for 1000 hours in humid air under simulated sunlight. Remarkably, the 2D layer also enhances interfacial hole extraction, suppressing nonradiative carrier recombination and enabling a power conversion efficiency (PCE) >22%, the highest reported for 3D/2D architectures. Our new approach provides water- and heat-resistant operationally stable PSCs with a record-level PCE.",2019-06-01,2019,article,Science Advances,,Yuhang Liu; Seçkin Akın; Linfeng Pan; Ryusuke Uchida; Neha Arora; Jovana V. Milić; Alexander Hinderhofer; Frank Schreiber; Alexander R. Uhl; Shaik M. Zakeeruddin; Anders Hagfeldt; M. Ibrahim Dar; Michaël Grätzel,706,https://doi.org/10.1126/sciadv.aaw2543,https://advances.sciencemag.org/content/advances/5/6/eaaw2543.full.pdf,True,doi:10.1126/sciadv.aaw2543,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/sciadv.aaw2543
OpenAlex,oa_pce_time_curve,79,https://openalex.org/W3012625148,10.1038/s41467-020-15338-1,Regulating strain in perovskite thin films through charge-transport layers,"Thermally-induced tensile strain that remains in perovskite films following annealing results in increased ion migration and is a known factor in the instability of these materials. Previously-reported strain regulation methods for perovskite solar cells (PSCs) have utilized substrates with high thermal expansion coefficients that limits the processing temperature of perovskites and compromises power conversion efficiency. Here we compensate residual tensile strain by introducing an external compressive strain from the hole-transport layer. By using a hole-transport layer with high thermal expansion coefficient, we compensate the tensile strain in PSCs by elevating the processing temperature of hole-transport layer. We find that compressive strain increases the activation energy for ion migration, improving the stability of perovskite films. We achieve an efficiency of 16.4% for compressively-strained PSCs; and these retain 96% of their initial efficiencies after heating at 85 °C for 1000 hours-the most stable wide-bandgap perovskites (above 1.75 eV) reported so far.",2020-03-23,2020,article,Nature Communications,,Ding‐Jiang Xue; Yi Hou; Shunchang Liu; Mingyang Wei; Bin Chen; Ziru Huang; Zongbao Li; Bin Sun; Andrew H. Proppe; Yitong Dong; Makhsud I. Saidaminov; Shana O. Kelley; Jin‐Song Hu; Edward H. Sargent,673,https://doi.org/10.1038/s41467-020-15338-1,https://www.nature.com/articles/s41467-020-15338-1.pdf,True,doi:10.1038/s41467-020-15338-1,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1038/s41467-020-15338-1
OpenAlex,oa_operational_stability,3,https://openalex.org/W4321018137,10.1126/science.ade3970,Rational design of Lewis base molecules for stable and efficient inverted perovskite solar cells,"Lewis base molecules that bind undercoordinated lead atoms at interfaces and grain boundaries (GBs) are known to enhance the durability of metal halide perovskite solar cells (PSCs). Using density functional theory calculations, we found that phosphine-containing molecules have the strongest binding energy among members of a library of Lewis base molecules studied herein. Experimentally, we found that the best inverted PSC treated with 1,3-bis(diphenylphosphino)propane (DPPP), a diphosphine Lewis base that passivates, binds, and bridges interfaces and GBs, retained a power conversion efficiency (PCE) slightly higher than its initial PCE of ~23% after continuous operation under simulated AM1.5 illumination at the maximum power point and at ~40°C for >3500 hours. DPPP-treated devices showed a similar increase in PCE after being kept under open-circuit conditions at 85°C for >1500 hours.",2023-02-16,2023,article,Science,,Chongwen Li; Xiaoming Wang; Enbing Bi; Fangyuan Jiang; So Min Park; You Li; Lei Chen; Zaiwei Wang; Lewei Zeng; Hao Chen; Yanjiang Liu; Corey R. Grice; Abasi Abudulimu; Jaehoon Chung; Yeming Xian; Tao Zhu; Huagui Lai; Bin Chen; Randy J. Ellingson; Fan Fu; David S. Ginger; Zhaoning Song; Edward H. Sargent; Yanfa Yan,663,https://doi.org/10.1126/science.ade3970,,True,doi:10.1126/science.ade3970,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.ade3970
OpenAlex,oa_pce_time_curve,48,https://openalex.org/W4318263747,10.1126/science.add7331,Highly efficient p-i-n perovskite solar cells that endure temperature variations,"Daily temperature variations induce phase transitions and lattice strains in halide perovskites, challenging their stability in solar cells. We stabilized the perovskite black phase and improved solar cell performance using the ordered dipolar structure of β-poly(1,1-difluoroethylene) to control perovskite film crystallization and energy alignment. We demonstrated p-i-n perovskite solar cells with a record power conversion efficiency of 24.6% over 18 square millimeters and 23.1% over 1 square centimeter, which retained 96 and 88% of the efficiency after 1000 hours of 1-sun maximum power point tracking at 25° and 75°C, respectively. Devices under rapid thermal cycling between -60° and +80°C showed no sign of fatigue, demonstrating the impact of the ordered dipolar structure on the operational stability of perovskite solar cells.",2023-01-26,2023,article,Science,,Guixiang Li; Zhenhuang Su; Laura Canil; Declan Hughes; Mahmoud H. Aldamasy; Janardan Dagar; Sergei Trofimov; Luyao Wang; Weiwei Zuo; José J. Jerónimo-Rendon; Mahdi Malekshahi Byranvand; Chenyue Wang; Rui Zhu; Zuhong Zhang; Feng Yang; Giuseppe Nasti; Boris Naydenov; Wing Chung Tsoi; Zhe Li; Xingyu Gao; Zhao‐Kui Wang; Yu Jia; Eva Unger; Michael Saliba; Meng Li; Antonio Abate,568,https://doi.org/10.1126/science.add7331,,True,doi:10.1126/science.add7331,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.add7331
OpenAlex,oa_pce_time_curve,33,https://openalex.org/W4296766770,10.1126/science.abq7652,Deterministic fabrication of 3D/2D perovskite bilayer stacks for durable and efficient solar cells,"Realizing solution-processed heterostructures is a long-enduring challenge in halide perovskites because of solvent incompatibilities that disrupt the underlying layer. By leveraging the solvent dielectric constant and Gutmann donor number, we could grow phase-pure two-dimensional (2D) halide perovskite stacks of the desired composition, thickness, and bandgap onto 3D perovskites without dissolving the underlying substrate. Characterization reveals a 3D–2D transition region of 20 nanometers mainly determined by the roughness of the bottom 3D layer. Thickness dependence of the 2D perovskite layer reveals the anticipated trends for n-i-p and p-i-n architectures, which is consistent with band alignment and carrier transport limits for 2D perovskites. We measured a photovoltaic efficiency of 24.5%, with exceptional stability of T 99 (time required to preserve 99% of initial photovoltaic efficiency) of >2000 hours, implying that the 3D/2D bilayer inherits the intrinsic durability of 2D perovskite without compromising efficiency.",2022-09-22,2022,article,Science,,Siraj Sidhik; Yafei Wang; Michael C. De Siena; Reza Asadpour; Andrew J. Torma; Tanguy Terlier; Kevin Ho; Wenbin Li; Anand B. Puthirath; Xinting Shuai; Ayush Agrawal; Boubacar Traoré; Matthew R. Jones; Rajiv Giridharagopal; Pulickel M. Ajayan; Joseph Strzalka; David S. Ginger; Claudine Katan; Muhammad A. Alam; Jacky Even; Mercouri G. Kanatzidis; Aditya D. Mohite,554,https://doi.org/10.1126/science.abq7652,,True,doi:10.1126/science.abq7652,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.abq7652
OpenAlex,oa_pce_time_curve,44,https://openalex.org/W4312090043,10.1126/science.adf0194,Compositional texture engineering for highly stable wide-bandgap perovskite solar cells,"The development of highly stable and efficient wide-bandgap (WBG) perovskite solar cells (PSCs) based on bromine-iodine (Br–I) mixed-halide perovskite (with Br greater than 20%) is critical to create tandem solar cells. However, issues with Br–I phase segregation under solar cell operational conditions (such as light and heat) limit the device voltage and operational stability. This challenge is often exacerbated by the ready defect formation associated with the rapid crystallization of Br-rich perovskite chemistry with antisolvent processes. We combined the rapid Br crystallization with a gentle gas-quench method to prepare highly textured columnar 1.75–electron volt Br–I mixed WBG perovskite films with reduced defect density. With this approach, we obtained 1.75–electron volt WBG PSCs with greater than 20% power conversion efficiency, approximately 1.33-volt open-circuit voltage ( V oc ), and excellent operational stability (less than 5% degradation over 1100 hours of operation under 1.2 sun at 65°C). When further integrated with 1.25–electron volt narrow-bandgap PSC, we obtained a 27.1% efficient, all-perovskite, two-terminal tandem device with a high V oc of 2.2 volts.",2022-12-22,2022,article,Science,,Qi Jiang; Jinhui Tong; Rebecca A. Scheidt; Xiaoming Wang; Amy E. Louks; Yeming Xian; Robert Tirawat; Axel F. Palmstrom; Matthew P. Hautzinger; Steven P. Harvey; Steve Johnston; Laura T. Schelhas; Bryon W. Larson; Emily L. Warren; Matthew C. Beard; Joseph J. Berry; Yanfa Yan; Kai Zhu,416,https://doi.org/10.1126/science.adf0194,,True,doi:10.1126/science.adf0194,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/science.adf0194
OpenAlex,oa_pce_time_curve,124,https://openalex.org/W2752922284,10.1126/sciadv.1701293,Enhanced photovoltaic performance and stability with a new type of hollow 3D perovskite {en}FASnI 3,"solar cell has the highest efficiency of 7.14%, which is achieved for a lead-free perovskite cell, and retains 96% of its initial efficiency after aging over 1000 hours with encapsulation. Our results introduce a new approach for improving the performance and stability of tin-based, lead-free perovskite solar cells.",2017-08-04,2017,article,Science Advances,,Weijun Ke; Constantinos C. Stoumpos; Menghua Zhu; Lingling Mao; Ioannis Spanopoulos; Jian Liu; Oleg Y. Kontsevoi; Michelle Chen; Debajit Sarma; Yongbo Zhang; Michael R. Wasielewski; Mercouri G. Kanatzidis,409,https://doi.org/10.1126/sciadv.1701293,https://advances.sciencemag.org/content/advances/3/8/e1701293.full.pdf,True,doi:10.1126/sciadv.1701293,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/sciadv.1701293
OpenAlex,oa_pce_time_curve,53,https://openalex.org/W2068085953,10.1021/jz502703p,Improving the Long-Term Stability of Perovskite Solar Cells with a Porous Al2O3 Buffer Layer,"Hybrid perovskites represent a new paradigm for photovoltaics, which have the potential to overcome the performance limits of current technologies and achieve low cost and high versatility. However, an efficiency drop is often observed within the first few hundred hours of device operation, which could become an important issue. Here, we demonstrate that the electrode's metal migrating through the hole transporting material (HTM) layer and eventually contacting the perovskite is in part responsible for this early device degradation. We show that depositing the HTM within an insulating mesoporous ""buffer layer"" comprised of Al2O3 nanoparticles prevents the metal electrode migration while allowing for precise control of the HTM thickness. This enables an improvement in the solar cell fill factor and prevents degradation of the device after 350 h of operation.",2015-01-13,2015,article,The Journal of Physical Chemistry Letters,,Simone Guarnera; Antonio Abate; Wei Zhang; Jamie M. Foster; Giles Richardson; Annamaria Petrozza; Henry J. Snaith,379,https://doi.org/10.1021/jz502703p,,True,doi:10.1021/jz502703p,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1021/jz502703p
OpenAlex,oa_pce_time_curve,56,https://openalex.org/W4285492555,10.1126/sciadv.abo7422,Sequential vacuum-evaporated perovskite solar cells with more than 24% efficiency,"Vacuum evaporation is promising for the high-throughput fabrication of perovskite solar cells (PSCs) because of its solvent-free characteristic, precise control of film thickness, and compatibility with large-scale production. Nevertheless, the power conversion efficiency (PCE) of PSCs fabricated by vacuum evaporation lags behind that of solution-processed PSCs. Here, we report a Cl-containing alloy-mediated sequential vacuum evaporation approach to fabricate perovskite films. The presence of Cl in the alloy facilitates organic ammonium halide diffusion and the subsequent perovskite conversion reaction, leading to homogeneous pinhole-free perovskite films with few defects. The resulting PSCs yield a PCE of 24.42%, 23.44% (certified 22.6%), and 19.87% for 0.1, 1.0, and 14.4 square centimeters (mini-module, aperture area), respectively. The unencapsulated PSCs show good stability with negligible decline in performance after storage in dry air for more than 4000 hours. Our method provides a reproducible approach for scalable fabrication of large-area, high-efficiency PSCs and other perovskite-based optoelectronics.",2022-07-15,2022,article,Science Advances,,Hang Li; Junjie Zhou; Liguo Tan; Minghao Li; Chaofan Jiang; Siyang Wang; Xing Zhao; Yue Liu; Yu Zhang; Yiran Ye; Wolfgang Tress; Chenyi Yi,330,https://doi.org/10.1126/sciadv.abo7422,,True,doi:10.1126/sciadv.abo7422,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1126/sciadv.abo7422
OpenAlex,oa_pce_time_curve,73,https://openalex.org/W2728343142,10.1038/s41598-017-04690-w,Investigation of Thermally Induced Degradation in CH3NH3PbI3 Perovskite Solar Cells using In-situ Synchrotron Radiation Analysis,"Abstract In this study, we employ a combination of various in-situ surface analysis techniques to investigate the thermally induced degradation processes in MAPbI 3 perovskite solar cells (PeSCs) as a function of temperature under air-free conditions (no moisture and oxygen). Through a comprehensive approach that combines in-situ grazing-incidence wide-angle X-ray diffraction (GIWAXD) and high-resolution X-ray photoelectron spectroscopy (HR-XPS) measurements, we confirm that the surface structure of MAPbI 3 perovskite film changes to an intermediate phase and decomposes to CH 3 I, NH 3 , and PbI 2 after both a short (20 min) exposure to heat stress at 100 °C and a long exposure (>1 hour) at 80 °C. Moreover, we observe clearly the changes in the orientation of CH 3 NH 3 + organic cations with respect to the substrate in the intermediate phase, which might be linked directly to the thermal degradation processes in MAPbI 3 perovskites. These results provide important progress towards improved understanding of the thermal degradation mechanisms in perovskite materials and will facilitate improvements in the design and fabrication of perovskite solar cells with better thermal stability.",2017-06-29,2017,article,Scientific Reports,,Nam-Koo Kim; Young Hwan Min; Seokhwan Noh; Eunkyung Cho; Gitaeg Jeong; Minho Joo; Seh‐Won Ahn; Jeong Soo Lee; Seongtak Kim; Kyuwook Ihm; Hyungju Ahn; Yoonmook Kang; Hae‐Seok Lee; Dong‐Hwan Kim,250,https://doi.org/10.1038/s41598-017-04690-w,https://www.nature.com/articles/s41598-017-04690-w.pdf,True,doi:10.1038/s41598-017-04690-w,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1038/s41598-017-04690-w
OpenAlex,oa_pce_time_curve,167,https://openalex.org/W2951692015,10.1021/acsenergylett.9b00892,Suppressed Ion Migration in Reduced-Dimensional Perovskites Improves Operating Stability,"Impressive progress in halide perovskite solar cells motivates further work to improve operating stability. It is known that ion-migration-driven decomposition represents a degradation pathway in perovskite solar cells and that it can occur within the perovskite material even in well-encapsulated devices. Here we find that quasi-two-dimensional (2.5D) perovskites suppress this ion-migration-induced degradation. Using TOF-SIMS, we confirm that iodide migration occurs in bulk perovskite photovoltaic devices operating at their maximum power point (MPP). We observe that iodine ions migrate across the spiro-OMeTAD layer to the spiro/gold contact interface, oxidizing and deteriorating the gold at the interface. In contrast, we find that large ⟨ n ⟩ 2.5D perovskites exhibit a significantly reduced rate of ion migration compared to 3D devices and exhibit less than 1% relative PCE loss in over 80 h of continuous operation at MPP, whereas the PCE of 3D devices diminishes by more than 50% within the first 24 h.",2019-06-10,2019,article,ACS Energy Letters,,Ziru Huang; Andrew H. Proppe; Hairen Tan; Makhsud I. Saidaminov; Furui Tan; Anyi Mei; Chih‐Shan Tan; Mingyang Wei; Yi Hou; Hongwei Han; Shana O. Kelley; Edward H. Sargent,205,https://doi.org/10.1021/acsenergylett.9b00892,,True,doi:10.1021/acsenergylett.9b00892,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1021/acsenergylett.9b00892
OpenAlex,oa_operational_stability,10,https://openalex.org/W3131787299,10.1021/jacs.0c12802,Synergistic Effect of Fluorinated Passivator and Hole Transport Dopant Enables Stable Perovskite Solar Cells with an Efficiency Near 24%,"Long-term durability is critically important for the commercialization of perovskite solar cells (PSCs). The ionic character of the perovskite and the hydrophilicity of commonly used additives for the hole-transporting layer (HTL), such as lithium bis(trifluoromethanesulfonyl)imide (Li-TFSI) and tert -butylpyridine ( t BP), render PSCs prone to moisture attack, compromising their long-term stability. Here we introduce a trifluoromethylation strategy to overcome this drawback and to boost the PSC’s solar to electric power conversion efficiency (PCE). We employ 4-(trifluoromethyl)benzylammonium iodide (TFMBAI) as an amphiphilic modifier for interfacial defect mitigation and 4-(trifluoromethyl)pyridine (TFP) as an additive to enhance the HTL’s hydrophobicity. Surface treatment of the triple-cation perovskite with TFMBAI largely suppressed the nonradiative charge carrier recombination, boosting the PCE from 20.9% to 23.9% and suppressing hysteresis, while adding TFP to the HTL enhanced the PCS’s resistance to moisture while maintaining its high PCE. Taking advantage of the synergistic effects resulting from the combination of both fluoromethylated modifiers, we realize TFMBAI/TFP-based highly efficient PSCs with excellent operational stability and resistance to moisture, retaining over 96% of their initial efficiency after 500 h maximum power point tracking (MPPT) under simulated 1 sun irradiation and 97% of their initial efficiency after 1100 h of exposure under ambient conditions to a relative humidity of 60–70%.",2021-02-18,2021,article,Journal of the American Chemical Society,,Hongwei Zhu; Yameng Ren; Linfeng Pan; Olivier Ouellette; Felix T. Eickemeyer; Yinghui Wu; Xianggao Li; Shirong Wang; Hongli Liu; Xiaofei Dong; Shaik M. Zakeeruddin; Yuhang Liu; Anders Hagfeldt; Michaël Grätzel,201,https://doi.org/10.1021/jacs.0c12802,,True,doi:10.1021/jacs.0c12802,A_curve_likely_original,28,True,True,True,False,False,False,https://doi.org/10.1021/jacs.0c12802
